1.035604858398437500e+01
1.035343074798583984e+01
1.039054107666015625e+01
1.039496994018554688e+01
1.036729049682617188e+01
1.036963653564453125e+01
1.031930351257324219e+01
1.024924373626708984e+01
9.671083450317382812e+00
9.665955543518066406e+00
9.532755851745605469e+00
9.589550018310546875e+00
9.318120956420898438e+00
9.275112152099609375e+00
9.171997070312500000e+00
9.097315788269042969e+00
9.012524604797363281e+00
9.012938499450683594e+00
9.170682907104492188e+00
9.303050994873046875e+00
9.244229316711425781e+00
9.335758209228515625e+00
9.504633903503417969e+00
9.457720756530761719e+00
9.431941032409667969e+00
9.395623207092285156e+00
9.650280952453613281e+00
9.307897567749023438e+00
9.477567672729492188e+00
9.492424964904785156e+00
9.493332862854003906e+00
9.658780097961425781e+00
9.522687911987304688e+00
9.387874603271484375e+00
9.560259819030761719e+00
9.317263603210449219e+00
9.209758758544921875e+00
9.045428276062011719e+00
8.961533546447753906e+00
8.851505279541015625e+00
8.768115043640136719e+00
8.706604957580566406e+00
8.850325584411621094e+00
8.864877700805664062e+00
9.141794204711914062e+00
9.257800102233886719e+00
9.148983955383300781e+00
9.179627418518066406e+00
9.018016815185546875e+00
9.085968017578125000e+00
9.090471267700195312e+00
9.343461990356445312e+00
9.608941078186035156e+00
9.622786521911621094e+00
9.445922851562500000e+00
9.408231735229492188e+00
9.347709655761718750e+00
9.560535430908203125e+00
9.596206665039062500e+00
9.438823699951171875e+00
9.295609474182128906e+00
9.368432044982910156e+00
9.350895881652832031e+00
9.291308403015136719e+00
9.188515663146972656e+00
9.257678985595703125e+00
9.207682609558105469e+00
9.295034408569335938e+00
9.071047782897949219e+00
9.042002677917480469e+00
9.212170600891113281e+00
9.315098762512207031e+00
9.272229194641113281e+00
9.264124870300292969e+00
9.174045562744140625e+00
9.134424209594726562e+00
9.107713699340820312e+00
9.037289619445800781e+00
8.989682197570800781e+00
9.034965515136718750e+00
9.083008766174316406e+00
9.100481033325195312e+00
9.198899269104003906e+00
9.188885688781738281e+00
9.186950683593750000e+00
9.031304359436035156e+00
8.791493415832519531e+00
8.720890045166015625e+00
8.738843917846679688e+00
8.901344299316406250e+00
8.925117492675781250e+00
8.972615242004394531e+00
8.962115287780761719e+00
8.945155143737792969e+00
9.052519798278808594e+00
9.130705833435058594e+00
9.145448684692382812e+00
9.167232513427734375e+00
9.075821876525878906e+00
9.158578872680664062e+00
9.308812141418457031e+00
9.168166160583496094e+00
9.083250999450683594e+00
9.065542221069335938e+00
9.137616157531738281e+00
9.036442756652832031e+00
8.952177047729492188e+00
8.804657936096191406e+00
8.778163909912109375e+00
8.762648582458496094e+00
8.918307304382324219e+00
9.082676887512207031e+00
9.357677459716796875e+00
9.292311668395996094e+00
9.244496345520019531e+00
9.515870094299316406e+00
9.291607856750488281e+00
9.513060569763183594e+00
